Ost;Nord;PLZ;Gemeinde;Dorf;Strasse;Hausnummer
61239.10;377551.83;4184;Ahorn;Thurnerschlag;Thurnerschlag;45
46875.40;389647.38;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Almesbergerweg;1
46916.38;389635.42;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Almesbergerweg;2
46968.62;389612.99;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Almesbergerweg;3
47000.59;389612.59;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Almesbergerweg;4
46538.76;389338.99;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;An der Muehl;1
46518.10;389343.71;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;An der Muehl;2
46472.67;389355.52;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;An der Muehl;4
46430.62;389364.72;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;An der Muehl;6
46402.77;389376.91;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;An der Muehl;7
46386.22;389372.25;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;An der Muehl;8
47108.45;389972.54;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Bahnhofstrasse;1
47185.26;389799.25;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Bahnhofstrasse;2
47147.29;389778.63;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Bahnhofstrasse;2
47180.06;389840.24;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Bahnhofstrasse;2
47322.97;389884.14;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Bahnhofstrasse;3
47255.76;389850.83;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Bahnhofstrasse;4
47232.44;389832.15;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Bahnhofstrasse;4
47274.44;389821.87;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Bahnhofstrasse;6
47301.59;389834.03;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Bahnhofstrasse;6
47378.77;389664.21;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Bahnhofstrasse;7
47390.03;389562.95;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Bahnhofstrasse;9
47433.11;389508.89;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Bahnhofstrasse;10
47451.49;389476.65;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Bahnhofstrasse;11
47426.73;389474.33;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Bahnhofstrasse;12
47501.37;389492.69;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Bahnhofstrasse;14
47795.41;389714.44;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Baureitherstrasse;1
47785.48;389690.30;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Baureitherstrasse;2
47434.87;389755.89;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Baureitherstrasse;3
47351.04;389872.59;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Baureitherstrasse;4
47382.41;389849.74;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Baureitherstrasse;5
47343.52;389891.43;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Baureitherstrasse;6
47529.67;389785.21;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Baureitherstrasse;7
47684.58;389714.97;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Baureitherstrasse;8
47487.26;389771.89;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Baureitherstrasse;9
47517.98;389736.36;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Baureitherstrasse;10
47511.21;389827.17;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Baureitherstrasse;11
47705.73;389708.77;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Baureitherstrasse;12
47439.93;390784.77;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Berghaeusl;1
47725.69;390584.68;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Berghaeusl;2
47713.34;390580.70;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Berghaeusl;3
47718.79;390605.34;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Berghaeusl;4
47566.48;390872.99;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Berghaeusl;5
47561.43;390918.10;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Berghaeusl;6
47477.38;391023.33;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Berghaeusl;7
47624.84;391159.95;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Berghaeusl;8
47721.27;391044.47;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Berghaeusl;9
48045.74;390941.07;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Berghaeusl;10
48058.88;390932.37;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Berghaeusl;10
48234.16;390821.18;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Berghaeusl;11
47993.41;391181.55;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Berghaeusl;12
47949.32;391223.29;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Berghaeusl;13
47923.82;391519.09;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Berghaeusl;15
47978.47;391479.62;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Berghaeusl;16
47994.05;391465.38;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Berghaeusl;17
48005.56;391455.92;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Berghaeusl;18
48019.54;391444.13;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Berghaeusl;19
48094.46;391315.31;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Berghaeusl;20
48139.90;391269.06;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Berghaeusl;21
48270.98;391052.46;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Berghaeusl;22
48449.08;391053.68;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Berghaeusl;23
48494.13;391009.09;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Berghaeusl;24
48209.95;391531.50;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Berghaeusl;25
48209.95;391531.50;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Berghaeusl;26
48160.25;391619.99;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Berghaeusl;27
47566.14;391567.93;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Berghaeusl;28
48188.21;391576.19;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Berghaeusl;30
47796.28;390996.41;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Berghaeusl;31
48553.99;391470.99;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Berghaeusl;32
48117.29;391640.85;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Berghaeusl;33
48526.28;390937.13;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Berghaeusl;34
48507.66;390971.80;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Berghaeusl;35
48042.65;391423.82;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Berghaeusl;36
47595.69;390940.52;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Berghaeusl;37
47856.54;391264.70;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Berghaeusl;38
48106.27;390989.75;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Berghaeusl;39
47839.21;391170.37;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Berghaeusl;40
47923.91;391347.88;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Berghaeusl;41
47938.95;391330.43;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Berghaeusl;42
47962.13;391303.56;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Berghaeusl;43
48018.32;391322.08;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Berghaeusl;44
48120.21;391412.48;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Berghaeusl;45
48431.50;391078.88;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Berghaeusl;46
48494.13;391009.09;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Berghaeusl;47
47677.21;390585.34;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Berghaeusl;48
47890.63;391346.34;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Berghaeusl;49
47731.13;390537.68;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Berghaeusl;50
48131.62;391390.32;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Berghaeusl;51
47868.37;391314.62;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Berghaeusl;52
47962.00;391529.62;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Berghaeusl;53
48137.20;391322.96;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Berghaeusl;54
47815.36;391351.98;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Berghaeusl;55
47917.47;391250.04;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Berghaeusl;56
48063.00;391371.00;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Berghaeusl;57
48514.21;390903.74;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Berghaeusl;58
47837.51;391305.15;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Berghaeusl;61
48136.04;391592.72;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Berghaeusl;62
48084.77;391426.90;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Berghaeusl;63
47006.17;390380.36;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Birkenweg;1
47009.88;390415.67;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Birkenweg;2
47020.22;390190.47;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Dreisesselbergstrasse;1
47040.43;390166.79;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Dreisesselbergstrasse;1
47021.41;390169.04;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Dreisesselbergstrasse;1
46995.69;390175.41;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Dreisesselbergstrasse;1
47051.36;390201.59;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Dreisesselbergstrasse;2
46978.96;390207.07;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Dreisesselbergstrasse;3
47038.24;390220.75;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Dreisesselbergstrasse;4
46968.29;390188.66;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Dreisesselbergstrasse;5
46978.96;390207.07;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Dreisesselbergstrasse;5
46999.64;390234.52;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Dreisesselbergstrasse;6
46944.08;390229.15;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Dreisesselbergstrasse;7
46926.13;390241.27;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Dreisesselbergstrasse;7
46954.74;390222.03;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Dreisesselbergstrasse;7
46904.19;390249.85;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Dreisesselbergstrasse;9
46882.59;390258.94;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Dreisesselbergstrasse;11
46768.28;390342.68;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Dreisesselbergstrasse;12
46851.84;390265.94;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Dreisesselbergstrasse;13
46713.20;390399.73;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Dreisesselbergstrasse;14
46746.19;390403.13;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Dreisesselbergstrasse;14
46816.21;390276.09;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Dreisesselbergstrasse;15
46790.11;390392.73;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Dreisesselbergstrasse;16
46891.85;390236.07;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Dreisesselbergstrasse;17
46723.92;390337.06;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Dreisesselbergstrasse;18
46754.78;390302.67;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Dreisesselbergstrasse;21
46693.33;390285.53;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Dreisesselbergstrasse;23
46700.85;390312.78;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Dreisesselbergstrasse;23
46697.33;390410.52;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Dreisesselbergstrasse;24
46713.63;390442.70;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Dreisesselbergstrasse;24
46673.27;390384.76;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Dreisesselbergstrasse;24
46670.71;390320.97;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Dreisesselbergstrasse;25
46645.57;390382.17;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Dreisesselbergstrasse;26
46625.70;390404.45;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Dreisesselbergstrasse;30
46620.31;390459.78;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Dreisesselbergstrasse;32
46584.44;390505.99;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Dreisesselbergstrasse;34
46472.86;390591.07;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Dreisesselbergstrasse;46
46905.46;389564.50;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Falkensteinstrasse;2
46950.07;389550.07;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Falkensteinstrasse;4
46990.85;389569.14;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Falkensteinstrasse;5
47050.83;389553.27;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Falkensteinstrasse;7
47034.89;389529.99;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Falkensteinstrasse;8
47058.43;389527.38;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Falkensteinstrasse;10
47481.88;389740.00;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Feldweg;1
47439.48;389736.48;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Feldweg;2
47497.08;389709.27;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Feldweg;3
47460.62;389687.76;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Feldweg;4
47465.70;389627.40;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Feldweg;6
47492.67;389601.86;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Feldweg;8
47541.95;389655.80;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Feldweg;9
47557.83;389598.49;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Feldweg;13
47541.60;389559.60;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Feldweg;14
47593.16;389573.11;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Feldweg;15
47568.90;389479.51;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Feldweg;16
47621.00;389528.00;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Feldweg;20
47649.14;389545.36;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Feldweg;22
47697.20;389660.50;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Feldweg;30
46908.96;389903.96;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Gartenstrasse;1
46876.29;389910.39;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Gartenstrasse;2
46893.38;389922.84;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Gartenstrasse;3
46889.78;389944.96;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Gartenstrasse;4
46913.48;389968.98;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Gartenstrasse;5
46886.74;389960.70;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Gartenstrasse;6
46915.83;390022.12;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Gartenstrasse;7
46860.28;390118.97;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Gartenstrasse;9
46913.67;390082.07;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Gartenstrasse;9
46998.13;390168.07;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Gartenstrasse;10
46995.31;390125.21;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Gartenstrasse;11
46955.31;390160.36;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Gartenstrasse;12
47087.18;389910.82;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Gruener Weg;1
47102.14;389883.21;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Gruener Weg;2
47064.51;389872.25;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Gruener Weg;3
47042.59;389865.80;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Gruener Weg;4
47055.92;389827.28;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Gruener Weg;4
47029.00;389832.00;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Gruener Weg;4
47070.21;389694.25;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Gruener Weg;8
47069.63;389675.83;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Gruener Weg;9
47033.00;389675.00;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Gruener Weg;10
47083.78;389645.54;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Gruener Weg;11
47122.96;389618.89;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Gruener Weg;12
47122.96;389618.89;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Gruener Weg;13
47077.83;389627.00;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Gruener Weg;13
46635.42;390142.25;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Gruener Weg;17
47089.21;389435.05;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Gruener Weg;22
47121.51;389371.10;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Gruener Weg;27
47126.73;389353.34;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Gruener Weg;29
46993.62;389960.15;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Hauptstrasse;1
46978.70;389975.64;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Hauptstrasse;2
46984.70;389948.61;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Hauptstrasse;3
46963.39;389969.43;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Hauptstrasse;4
46973.45;389937.52;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Hauptstrasse;5
46958.49;389955.59;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Hauptstrasse;6
46967.98;389928.40;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Hauptstrasse;7
46952.66;389944.11;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Hauptstrasse;8
46965.69;389897.45;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Hauptstrasse;9
46943.97;389934.35;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Hauptstrasse;10
46939.83;389881.13;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Hauptstrasse;11
46931.80;389912.63;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Hauptstrasse;12
46939.00;389857.00;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Hauptstrasse;13
46897.44;389887.86;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Hauptstrasse;14
46937.29;389859.39;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Hauptstrasse;15
46867.95;389851.29;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Hauptstrasse;16
46905.79;389791.58;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Hauptstrasse;17
46852.89;389826.79;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Hauptstrasse;18
46917.49;389741.26;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Hauptstrasse;19
46872.54;389796.80;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Hauptstrasse;20
46931.32;389716.60;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Hauptstrasse;21
46865.81;389789.05;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Hauptstrasse;22
46886.87;389718.02;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Hauptstrasse;23
46862.18;389781.94;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Hauptstrasse;24
46845.55;389749.07;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Hauptstrasse;26
46901.33;389661.27;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Hauptstrasse;27
46849.48;389741.76;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Hauptstrasse;28
46844.03;389725.96;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Hauptstrasse;30
46875.32;389576.84;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Hauptstrasse;31
46842.30;389716.15;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Hauptstrasse;32
46759.49;389667.16;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Hauptstrasse;34
46810.53;389680.78;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Hauptstrasse;36
46838.79;389696.73;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Hauptstrasse;36
46827.23;389702.79;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Hauptstrasse;36
46839.79;389680.58;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Hauptstrasse;38
46840.41;389672.59;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Hauptstrasse;40
46840.57;389665.32;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Hauptstrasse;42
46838.61;389653.24;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Hauptstrasse;44
46839.00;389645.91;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Hauptstrasse;46
46834.63;389620.71;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Hauptstrasse;48
46828.35;389608.63;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Hauptstrasse;50
46831.38;389570.21;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Hauptstrasse;52
47088.55;390483.31;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Hoehenstrasse;1
47049.34;390435.66;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Hoehenstrasse;1
47181.20;390503.88;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Hoehenstrasse;2
47205.70;390565.16;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Hoehenstrasse;3
47446.80;390663.73;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Hoehenstrasse;4
47484.24;390649.95;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Hoehenstrasse;4
47393.42;390652.19;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Hoehenstrasse;4
47229.35;390558.82;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Hoehenstrasse;5
47107.41;390456.21;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Hoehenstrasse;6
47064.88;390459.64;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Hoehenstrasse;7
47341.39;390728.49;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Hoehenstrasse;8
47356.21;390756.84;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Hoehenstrasse;9
47365.75;390771.43;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Hoehenstrasse;10
47342.97;390805.01;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Hoehenstrasse;11
47347.05;390827.17;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Hoehenstrasse;13
47349.01;390867.06;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Hoehenstrasse;15
47394.32;391008.50;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Hoehenstrasse;17
47392.77;391042.33;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Hoehenstrasse;19
47405.45;391078.57;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Hoehenstrasse;21
47411.00;391065.00;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Hoehenstrasse;21
47438.73;389975.67;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Hopfenacker;1
47421.69;390001.89;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Hopfenacker;2
47428.25;389952.67;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Hopfenacker;3
47405.84;389966.80;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Hopfenacker;4
47421.92;389930.27;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Hopfenacker;5
47391.02;389949.55;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Hopfenacker;6
47409.65;389913.43;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Hopfenacker;7
47387.95;389932.31;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Hopfenacker;8
47377.22;389914.55;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Hopfenacker;10
47369.70;389902.43;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Hopfenacker;12
46854.93;389759.46;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Muehlweg;1
46804.24;389741.30;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Muehlweg;1
46789.52;389735.55;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Muehlweg;2
46539.17;389639.37;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Muehlweg;3
46548.48;389643.83;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Muehlweg;3
46150.77;389433.31;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Muehlweg;4
46173.73;389493.44;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Muehlweg;5
46255.20;389554.56;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Muehlweg;6
46217.03;389538.11;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Muehlweg;6
46270.20;389567.60;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Muehlweg;7
46578.16;389600.38;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Muehlweg;8
46719.65;389715.99;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Muehlweg;9
46767.36;389755.66;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Muehlweg;10
46560.47;389501.17;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Muehlweg;11
46488.44;389468.17;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Muehlweg;12
46524.89;389477.34;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Muehlweg;13
46365.78;389485.12;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Muehlweg;15
46345.32;389508.51;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Muehlweg;16
46305.19;389548.44;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Muehlweg;18
46590.57;389515.65;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Muehlweg;19
46606.38;389487.52;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Muehlweg;20
46756.71;389708.85;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Muehlweg;21
46347.14;389455.35;4160;Aigen im Muehlkreis;Aigen im Muehlkreis;Muehlweg;22
